student_id,date,sleep,stress,mood,energy,screenTime,workHours,activity,social
u16,2013-04-09,8.0,2.5,6.6,7.6,3.2,12.0,11.2,5.4
u16,2013-04-10,6.0,3.2,6.6,7.2,7.8,4.5,10.4,6.3
u16,2013-04-11,9.0,5.5,6.6,6.1,4.4,7.5,10.6,6.2
u16,2013-04-12,6.0,1,6.6,8.3,8.9,14,5.3,4.3
u16,2013-04-13,9.0,7.8,6.6,4.9,3.2,8.5,5.2,4.3
u16,2013-04-14,7.0,3.2,6.6,7.2,6.6,4.5,5.3,5.3
u16,2013-04-15,5.0,3.2,6.6,7.2,4.4,6.0,2.6,9.1
u16,2013-04-16,8.0,1,6.6,8.3,3.2,14,18.5,3.6
u16,2013-04-17,7.0,1,6.6,8.3,7.8,4.5,10.6,6.7
u16,2013-04-18,7.0,2.1,6.6,7.7,8.9,7.0,0,8.1
u16,2013-04-19,7.0,4.0,6.6,6.8,6.6,4.5,15.9,10
u16,2013-04-20,7.0,3.2,6.6,7.2,4.4,9.5,2.6,6.1
u16,2013-04-21,8.0,5.5,6.6,6.1,6.6,4.5,5.1,1.9
u16,2013-04-22,7.0,5.5,6.6,6.1,3.2,6.0,7.9,6.7
u16,2013-04-23,8.0,1,6.6,8.3,5.5,14,13.2,7.1
u16,2013-04-24,8.0,3.5,6.6,7.1,5.5,5.5,3.9,7.6
u16,2013-04-25,8.0,3.5,6.6,7.1,5.3,4.5,18.0,5.0
u16,2013-04-26,7.0,5.5,3.2,4.4,7.8,10.5,2.6,6.1
u16,2013-04-27,8.0,3.5,5.5,6.5,5.5,4.5,5.2,4.6
u16,2013-04-28,7.0,5.5,6.6,6.1,4.4,4.5,2.6,4.6
u16,2013-04-29,6.0,5.5,6.6,6.1,3.2,4.5,7.9,3.7
u16,2013-04-30,6.0,6.2,10,7.4,5.5,14,21.8,5.9
u16,2013-05-01,8.0,3.5,7.8,7.6,6.6,4.5,8.3,1
u16,2013-05-02,8.0,1,6.6,8.3,5.5,7.0,15.5,5.5
u16,2013-05-03,9.0,5.5,6.6,6.1,8.9,4.5,7.9,7.5
u16,2013-05-04,8.0,1,5.5,7.8,5.5,5.5,2.6,7.6
u16,2013-05-05,8.0,3.2,6.6,7.2,4.4,4.5,0,7.7
u16,2013-05-06,7.0,5.5,6.6,6.1,5.5,4.5,7.8,6.2
u16,2013-05-07,8.0,4.0,7.8,7.4,5.5,14,11.1,3.9
u16,2013-05-08,10.0,1,6.6,8.3,5.5,4.5,2.6,7.1
u16,2013-05-09,8.0,4.4,6.6,6.6,3.2,4.5,10.6,4.0
u16,2013-05-10,9.0,5.5,6.6,6.1,5.5,4.5,13.2,8.5
u16,2013-05-11,10.0,3.2,7.8,7.8,10,4.5,15.9,6.3
u16,2013-05-12,6.0,1,10,10,4.4,4.5,3.4,1.2
u16,2013-05-13,13.0,3.5,6.6,7.1,4.4,6.0,2.6,5.9
u16,2013-05-14,9.0,3.2,10,8.9,4.4,4.5,2.6,3.7
u16,2013-05-15,9.0,4.8,6.2,6.2,7.8,4.5,13.2,4.6
u16,2013-05-16,8.0,3.2,5.5,6.6,5.5,4.5,6.4,6.3
u16,2013-05-17,8.0,7.8,6.6,4.9,4.4,4.5,11.0,4.7
u16,2013-05-18,8.0,1,6.6,8.3,4.4,4.5,3.9,2.9
u16,2013-05-19,13.0,4.4,6.6,6.6,2.1,4.5,3.2,5.9
u16,2013-05-20,9.0,3.8,6.6,6.9,5.5,4.5,5.5,1.1
u16,2013-05-21,7.0,4.4,1,3.8,3.2,14,2.6,1.6
u16,2013-05-22,6.0,1,10,10,7.8,4.5,13.2,7.9
u16,2013-05-23,8.0,5.5,1,3.2,6.6,6.0,7.9,6.6
u16,2013-05-24,9.5,2.5,7.8,8.1,3.2,4.5,5.3,4.2
u16,2013-05-25,8.0,3.5,6.6,7.1,4.4,4.5,5.4,5.9
u16,2013-05-26,9.0,3.5,6.6,7.1,3.2,4.5,5.9,5.9
u16,2013-05-27,13.0,3.5,6.6,7.1,6.6,4.5,0,5.9
u16,2013-05-28,11.0,5.5,6.6,6.1,4.4,4.5,2.6,5.9
u16,2013-05-29,1.0,3.5,6.6,7.1,5.5,6.0,4.9,7.8
u16,2013-05-30,8.0,3.5,6.6,7.1,5.3,4.5,7.9,5.9
u16,2013-05-31,8.0,3.5,6.6,7.1,5.3,4.5,7.9,5.9
u16,2013-06-01,8.0,3.5,6.6,7.1,5.3,4.5,7.9,5.9
u16,2013-06-02,8.0,3.5,6.6,7.1,5.3,4.5,7.9,5.9
u16,2013-06-03,8.0,3.5,6.6,7.1,5.3,6.0,7.9,5.9
u16,2013-06-04,8.0,3.5,6.6,7.1,5.3,4.5,7.9,5.9
u16,2013-06-05,8.0,3.5,6.6,7.1,5.3,4.5,7.9,5.9
u17,2013-03-27,6.0,5.2,1.7,3.8,7.4,13.5,13.8,5.9
u17,2013-03-28,7.0,5.2,1.7,3.8,8.7,10.5,18.3,6.3
u17,2013-03-29,7.0,1,1.7,5.8,4.9,6.5,5.2,6.9
u17,2013-03-30,7.0,5.2,1.7,3.8,7.4,9.5,0,5.4
u17,2013-03-31,6.0,3.2,1.7,4.7,6.1,12.5,0,2.0
u17,2013-04-01,7.0,5.2,1.7,3.8,10,14,10.4,6.9
u17,2013-04-02,5.1,5.2,1.7,3.8,7.4,4.5,5.2,4.0
u17,2013-04-03,6.0,5.2,1.7,3.8,4.9,14,15.7,9.9
u17,2013-04-04,5.1,5.2,1.7,3.8,8.7,4.5,7.9,5.6
u17,2013-04-05,5.1,5.2,1.7,3.8,2.3,4.5,10.4,7.6
u17,2013-04-06,5.1,5.2,1.7,3.8,7.4,4.5,5.2,9.6
u17,2013-04-07,5.1,5.2,1.7,3.8,6.1,4.5,2.6,3.2
u17,2013-04-08,5.1,5.2,1.7,3.8,4.9,6.0,10.6,5.4
u17,2013-04-09,4.5,5.2,1.7,3.8,6.1,14,0,2.8
u17,2013-04-10,5.0,5.2,1.7,3.8,4.9,7.5,10.4,7.8
u17,2013-04-11,4.0,5.2,1.7,3.8,7.4,4.5,5.2,6.0
u17,2013-04-12,3.0,5.5,1.7,3.6,3.6,9.0,7.8,4.8
u17,2013-04-13,8.0,5.2,1.7,3.8,3.6,4.5,0,2.5
u17,2013-04-14,5.1,5.2,1.7,3.8,6.1,14,5.2,3.3
u17,2013-04-15,4.0,5.5,1.7,3.6,7.4,6.0,10.4,9.7
u17,2013-04-16,4.0,5.5,1.7,3.6,4.9,10.5,7.9,3.8
u17,2013-04-17,5.0,3.2,1.7,4.7,3.6,14,13.2,7.8
u17,2013-04-18,5.0,5.5,1.7,3.6,8.7,14,10.4,6.5
u17,2013-04-19,4.5,5.5,1.7,3.6,4.9,12.5,2.6,9.1
u17,2013-04-20,8.0,3.2,1.7,4.7,2.3,14,4.1,3.9
u17,2013-04-21,5.1,5.5,1.7,3.6,4.9,4.5,0,6.8
u17,2013-04-22,6.0,5.5,1.7,3.6,7.4,7.5,13.2,7.4
u17,2013-04-23,5.1,5.5,1.7,3.6,7.4,4.5,8.1,4.2
u17,2013-04-24,5.1,5.2,1.7,3.8,6.1,14,7.8,8.9
u17,2013-04-25,5.1,5.2,1.7,3.8,7.4,8.5,7.9,5.1
u17,2013-04-26,4.0,5.5,1.7,3.6,10,8.5,10.4,10
u17,2013-04-27,5.1,5.2,1.7,3.8,7.4,4.5,10.6,5.9
u17,2013-04-28,5.0,5.2,1.7,3.8,6.1,4.5,0,2.8
u17,2013-04-29,4.0,5.5,3.2,4.4,7.4,14,2.6,6.9
u17,2013-04-30,5.1,5.5,1.7,3.6,7.4,6.0,0,2.7
u17,2013-05-01,5.0,5.5,1.7,3.6,7.4,4.5,5.4,6.6
u17,2013-05-02,5.1,5.5,1.7,3.6,4.9,4.5,2.6,3.6
u17,2013-05-03,5.0,5.2,1.7,3.8,2.3,4.5,2.6,7.8
u17,2013-05-04,5.1,5.5,1.7,3.6,4.9,4.5,0,4.3
u17,2013-05-05,5.1,5.2,1.7,3.8,7.4,4.5,5.2,4.3
u17,2013-05-06,5.1,5.2,3.2,4.5,4.9,4.5,10.6,5.7
u17,2013-05-07,4.0,5.5,1.7,3.6,7.4,6.0,2.6,4.2
u17,2013-05-08,1.0,5.5,1.7,3.6,6.1,4.5,16.1,9.4
u17,2013-05-09,5.1,5.5,1.7,3.6,5.7,4.5,3.5,3.3
u17,2013-05-10,5.1,5.2,1.7,3.8,5.7,4.5,5.8,5.5
u17,2013-05-11,5.1,5.5,1.7,3.6,4.9,4.5,7.1,2.6
u17,2013-05-12,5.1,5.2,1.7,3.8,3.6,4.5,2.6,5.3
u17,2013-05-13,3.0,5.2,1.7,3.8,7.4,6.0,21.2,5.3
u17,2013-05-14,5.1,5.2,1.7,3.8,3.6,4.5,0,5.5
u17,2013-05-15,1.0,5.5,1,3.2,8.7,4.5,7.8,4.7
u17,2013-05-16,5.1,5.2,1,3.4,4.9,4.5,0,3.1
u17,2013-05-17,9.0,5.5,1,3.2,4.9,4.5,7.8,5.5
u17,2013-05-18,3.0,5.5,3.2,4.4,2.3,4.5,2.6,5.5
u17,2013-05-19,5.1,5.5,1.7,3.6,5.7,4.5,0,1.3
u17,2013-05-20,2.0,5.5,1.7,3.6,7.4,4.5,7.8,5.8
u17,2013-05-21,5.1,5.5,1.7,3.6,3.6,4.5,5.3,5.1
u17,2013-05-22,5.1,5.5,1,3.2,6.1,6.0,0,7.5
u17,2013-05-23,5.1,5.2,1.7,3.8,3.6,4.5,5.2,8.3
u17,2013-05-24,5.1,5.5,1,3.2,6.1,4.5,7.7,6.5
u17,2013-05-25,5.1,5.2,1.7,3.8,3.6,4.5,5.4,3.9
u17,2013-05-26,5.1,5.5,1,3.2,2.3,4.5,0,3.2
u17,2013-05-27,5.1,5.2,1.7,3.8,3.6,4.5,0,4.0
u17,2013-05-28,5.1,5.5,1.7,3.6,3.6,4.5,5.2,9.7
u17,2013-05-29,5.1,5.2,1.7,3.8,6.1,7.5,7.8,7.6
u17,2013-05-30,5.1,5.2,1.7,3.8,2.3,4.5,0,3.6
u17,2013-05-31,5.1,5.5,1,3.2,2.3,4.5,0,3.9
u17,2013-06-01,10.0,5.5,1.7,3.6,5.7,4.5,0,1.2
u17,2013-06-02,5.1,5.2,1.7,3.8,5.7,4.5,5.8,5.5
u17,2013-06-03,5.1,5.2,1.7,3.8,5.7,4.5,5.8,5.5
u17,2013-06-04,5.1,5.2,1.7,3.8,5.7,4.5,5.8,5.5
u17,2013-06-05,5.1,5.2,1.7,3.8,5.7,4.5,5.8,5.5
u18,2013-03-27,8.5,7.8,3.2,3.2,3.6,5.5,0,5.0
u18,2013-03-28,8.0,2.9,3.2,5.7,7.4,6.5,7.8,2.8
u18,2013-03-29,7.0,2.9,3.2,5.7,10,6.5,10.4,5.3
u18,2013-03-30,5.7,1,3.2,6.6,7.4,9.5,5.3,3.5
u18,2013-03-31,7.0,7.8,3.2,3.2,6.1,4.5,13.2,3.0
u18,2013-04-01,7.0,2.9,3.2,5.7,3.6,6.0,10.6,4.9
u18,2013-04-02,9.0,2.9,3.2,5.7,3.6,4.5,10.4,6.4
u18,2013-04-03,5.0,1,3.2,6.6,8.7,4.5,7.9,5.3
u18,2013-04-04,5.7,2.9,3.2,5.7,3.6,7.5,2.6,2.1
u18,2013-04-05,5.0,1,3.2,6.6,2.3,10.0,5.4,4.7
u18,2013-04-06,8.0,2.9,3.2,5.7,3.6,4.5,2.6,6.1
u18,2013-04-07,5.7,2.9,3.2,5.7,5.3,4.5,0,1
u18,2013-04-08,8.0,1,3.2,6.6,8.7,6.0,5.8,4.3
u18,2013-04-09,5.7,1,3.2,6.6,3.6,7.5,2.6,3.8
u18,2013-04-10,6.0,1,3.2,6.6,6.1,9.5,13.2,5.4
u18,2013-04-11,5.0,2.9,3.2,5.7,8.7,10.5,18.5,3.9
u18,2013-04-12,0,2.9,3.2,5.7,8.7,9.5,5.2,3.9
u18,2013-04-13,5.7,2.9,3.2,5.7,2.3,14,0,3.9
u18,2013-04-14,5.0,2.9,3.2,5.7,10,4.5,0,3.9
u18,2013-04-15,5.7,5.5,3.2,4.4,8.7,7.5,7.9,3.9
u18,2013-04-16,5.7,2.9,3.2,5.7,6.1,4.5,8.1,5.9
u18,2013-04-17,7.0,2.9,3.2,5.7,7.4,4.5,18.3,6.2
u18,2013-04-18,6.0,2.9,3.2,5.7,6.1,4.5,7.9,2.0
u18,2013-04-19,6.0,1,3.2,6.6,2.3,14,2.6,3.9
u18,2013-04-20,5.7,1,3.2,6.6,8.7,9.5,7.9,1.6
u18,2013-04-21,7.3,1,3.2,6.6,8.7,4.5,2.6,3.8
u18,2013-04-22,5.7,2.9,3.2,5.7,3.6,7.5,5.2,2.9
u18,2013-04-23,5.7,2.9,3.2,5.7,4.9,4.5,8.1,10
u18,2013-04-24,5.7,2.9,3.2,5.7,3.6,5.5,7.9,4.7
u18,2013-04-25,5.7,2.9,3.2,5.7,3.6,4.5,21.2,4.2
u18,2013-04-26,5.7,5.5,3.2,4.4,8.7,6.0,10.7,8.4
u18,2013-04-27,5.7,2.9,3.2,5.7,6.1,4.5,5.2,1.4
u18,2013-04-28,5.7,2.9,3.2,5.7,4.9,4.5,5.2,3.9
u18,2013-04-29,5.7,2.9,3.2,5.7,4.9,7.5,13.0,3.9
u18,2013-04-30,0,5.5,3.2,4.4,2.3,6.0,5.5,3.9
u18,2013-05-01,5.7,2.9,3.2,5.7,5.3,4.5,0,3.9
u18,2013-05-02,4.0,2.9,3.2,5.7,3.6,4.5,7.8,3.9
u18,2013-05-03,7.0,2.9,3.2,5.7,3.6,6.0,5.4,1.8
u18,2013-05-04,5.7,2.9,3.2,5.7,4.9,4.5,7.8,2.5
u18,2013-05-05,5.7,2.9,3.2,5.7,2.3,4.5,0,2.0
u18,2013-05-06,5.7,2.9,3.2,5.7,5.3,4.5,2.6,2.5
u18,2013-05-07,5.7,2.9,3.2,5.7,4.9,6.0,2.6,3.6
u18,2013-05-08,5.7,2.9,3.2,5.7,3.6,4.5,11.2,4.7
u18,2013-05-09,5.7,2.9,3.2,5.7,5.3,4.5,5.6,3.9
u18,2013-05-10,5.7,2.9,3.2,5.7,5.3,6.0,5.6,3.9
u18,2013-05-11,5.7,2.9,3.2,5.7,5.3,4.5,5.6,3.9
u18,2013-05-12,5.7,2.9,3.2,5.7,5.3,4.5,5.6,3.9
u18,2013-05-13,5.7,2.9,3.2,5.7,5.3,7.5,5.6,3.9
u18,2013-05-14,5.7,2.9,3.2,5.7,5.3,4.5,0,1.3
u18,2013-05-15,8.0,2.9,3.2,5.7,6.1,4.5,5.3,4.6
u18,2013-05-16,5.7,2.9,3.2,5.7,6.1,4.5,7.8,4.8
u18,2013-05-17,5.7,2.9,3.2,5.7,5.3,6.0,2.6,2.2
u18,2013-05-18,5.7,2.9,3.2,5.7,5.3,4.5,2.6,2.0
u18,2013-05-19,5.7,2.9,3.2,5.7,5.3,4.5,0,5.1
u18,2013-05-20,5.7,2.9,3.2,5.7,2.3,4.5,0,3.1
u18,2013-05-21,5.7,2.9,3.2,5.7,5.3,4.5,0,2.4
u18,2013-05-22,5.7,2.9,3.2,5.7,5.3,6.0,0,2.2
u18,2013-05-23,5.7,2.9,3.2,5.7,3.6,4.5,2.6,4.5
u18,2013-05-24,5.7,2.9,3.2,5.7,5.3,4.5,2.6,3.5
u18,2013-05-25,5.7,2.9,3.2,5.7,6.1,4.5,0,3.2
u18,2013-05-26,1.0,2.9,3.2,5.7,4.9,4.5,2.6,5.3
u18,2013-05-27,5.7,2.9,3.2,5.7,3.6,4.5,0,3.9
u18,2013-05-28,5.7,2.9,3.2,5.7,2.3,6.0,0,3.9
u18,2013-05-29,1.0,2.9,3.2,5.7,3.6,7.5,7.8,2.7
u18,2013-05-30,5.7,2.9,3.2,5.7,5.3,4.5,5.6,3.9
u18,2013-05-31,5.7,2.9,3.2,5.7,5.3,4.5,5.6,3.9
u18,2013-06-01,5.7,2.9,3.2,5.7,5.3,4.5,5.6,3.9
u18,2013-06-02,5.7,2.9,3.2,5.7,5.3,4.5,5.6,3.9
u18,2013-06-03,5.7,2.9,3.2,5.7,5.3,4.5,5.6,3.9
u18,2013-06-04,5.7,2.9,3.2,5.7,5.3,4.5,5.6,3.9
u18,2013-06-05,5.7,2.9,3.2,5.7,5.3,4.5,5.6,3.9
u19,2013-03-27,8.0,1,6.8,8.4,2.8,5.5,10.4,3.2
u19,2013-03-28,8.0,4.4,6.8,6.7,2.8,7.5,7.9,6.6
u19,2013-03-29,7.0,1,6.8,8.4,3.7,6.5,15.9,7.4
u19,2013-03-30,8.0,2.1,6.8,7.9,1.9,5.5,14.2,5.1
u19,2013-03-31,8.0,1,6.8,8.4,4.5,6.0,90.0,1.1
u19,2013-04-01,7.5,1,6.8,8.4,3.7,5.5,6.3,3.7
u19,2013-04-02,8.0,1,6.8,8.4,4.6,9.0,13.2,5.2
u19,2013-04-03,8.0,2.1,6.8,7.9,2.8,9.5,7.9,7.1
u19,2013-04-04,7.0,1.8,6.8,8.0,2.8,14,7.9,6.8
u19,2013-04-05,7.0,2.1,6.8,7.9,5.5,9.5,5.3,5.0
u19,2013-04-06,5.0,3.2,6.8,7.3,2.8,4.5,2.6,6.8
u19,2013-04-07,7.0,5.5,6.8,6.2,2.8,6.0,10.4,3.7
u19,2013-04-08,8.0,3.2,6.8,7.3,3.7,9.0,5.3,6.3
u19,2013-04-09,8.0,1,6.8,8.4,3.7,14,13.2,5.6
u19,2013-04-10,8.0,3.2,6.8,7.3,2.8,12.5,10.7,6.5
u19,2013-04-11,7.0,3.2,6.8,7.3,5.5,14,13.0,5.9
u19,2013-04-12,8.0,3.2,6.8,7.3,2.8,14,2.6,4.6
u19,2013-04-13,7.0,1,6.8,8.4,5.5,4.5,5.9,9.1
u19,2013-04-14,8.0,3.2,6.8,7.3,3.7,4.5,7.8,8.1
u19,2013-04-15,8.0,1.8,6.8,8.0,4.6,14,5.3,4.5
u19,2013-04-16,7.0,3.2,6.8,7.3,6.4,14,10.4,4.3
u19,2013-04-17,7.0,3.2,6.8,7.3,4.6,14,5.2,6.5
u19,2013-04-18,6.0,3.2,6.8,7.3,4.6,10.0,2.7,7.1
u19,2013-04-19,8.0,1,6.8,8.4,3.7,14,5.3,4.4
u19,2013-04-20,8.0,3.3,6.8,7.3,1.9,4.5,5.2,2.0
u19,2013-04-21,8.0,3.2,6.8,7.3,5.5,4.5,0,1.1
u19,2013-04-22,3.0,3.3,6.8,7.3,4.6,14,5.4,1.7
u19,2013-04-23,9.0,1,6.8,8.4,3.7,12.0,5.2,4.7
u19,2013-04-24,8.0,3.3,6.8,7.3,4.6,5.5,2.6,3.9
u19,2013-04-25,7.0,3.2,5.5,6.6,3.7,6.0,10.6,5.8
u19,2013-04-26,8.0,1,7.8,8.9,3.7,14,8.1,4.6
u19,2013-04-27,8.0,3.3,6.8,7.3,7.3,4.5,5.1,2.7
u19,2013-04-28,8.0,3.3,6.8,7.3,3.7,4.5,2.6,2.2
u19,2013-04-29,6.5,4.8,1,3.6,3.7,14,10.7,4.6
u19,2013-04-30,8.0,3.3,6.8,7.3,5.5,9.0,10.6,4.6
u19,2013-05-01,4.5,3.2,10,8.9,6.4,14,2.6,2.7
u19,2013-05-02,8.0,3.2,6.8,7.3,5.5,6.0,2.6,2.7
u19,2013-05-03,8.0,1,6.8,8.4,4.6,14,7.8,4.6
u19,2013-05-04,8.0,1,6.8,8.4,3.7,6.5,0,1
u19,2013-05-05,8.0,1,7.8,8.9,2.8,4.5,0,1.4
u19,2013-05-06,8.0,1,7.8,8.9,4.6,4.5,10.6,2.6
u19,2013-05-07,8.0,5.5,6.8,6.2,5.5,11.0,7.8,3.6
u19,2013-05-08,8.0,3.2,6.8,7.3,10,7.5,7.9,2.8
u19,2013-05-09,8.0,3.2,6.8,7.3,6.4,6.0,2.6,4.6
u19,2013-05-10,10.0,3.2,7.8,7.8,5.5,11.5,5.2,2.8
u19,2013-05-11,9.0,3.3,6.8,7.3,2.8,14,5.3,4.4
u19,2013-05-12,11.0,7.8,10,6.6,4.6,4.5,5.2,2.8
u19,2013-05-13,10.0,3.2,5.5,6.6,6.4,6.0,2.6,2.7
u19,2013-05-14,8.0,1,6.8,8.4,7.3,14,2.6,5.4
u19,2013-05-15,9.0,4.4,5.5,6.1,6.4,4.5,7.9,6.0
u19,2013-05-16,6.0,3.2,5.5,6.6,4.6,4.5,10.6,3.1
u19,2013-05-17,6.0,5.5,4.4,4.9,3.7,10.5,2.7,4.6
u19,2013-05-18,13.0,5.5,5.5,5.5,5.5,14,10.4,4.6
u19,2013-05-19,12.0,7.8,6.8,5.0,5.5,4.5,10.4,4.6
u19,2013-05-20,12.0,4.4,5.5,6.1,4.6,4.5,13.2,3.0
u19,2013-05-21,8.0,1,7.8,8.9,4.6,4.5,7.8,6.1
u19,2013-05-22,11.0,5.5,7.8,6.6,3.7,7.5,7.9,4.1
u19,2013-05-23,8.0,4.4,5.5,6.1,4.6,8.5,7.9,8.2
u19,2013-05-24,11.0,4.4,5.5,6.1,5.5,8.5,2.6,4.6
u19,2013-05-25,11.0,3.2,6.8,7.3,5.5,4.5,2.6,4.3
u19,2013-05-26,9.0,3.2,7.8,7.8,3.7,4.5,0,5.6
u19,2013-05-27,6.0,3.3,6.8,7.3,3.7,4.5,0,8.0
u19,2013-05-28,8.0,3.3,6.8,7.3,7.3,7.5,5.3,8.3
u19,2013-05-29,1.0,7.8,10,6.6,3.7,14,7.9,10
u19,2013-05-30,8.0,3.3,6.8,7.3,3.7,4.5,0,1.5
u19,2013-05-31,14,10,10,5.5,4.6,5.5,5.2,4.0
u19,2013-06-01,8.0,7.8,6.8,5.0,1.9,4.5,0,2.9
u19,2013-06-02,8.0,3.3,6.8,7.3,4.5,4.5,7.6,4.6
u19,2013-06-03,8.0,3.3,6.8,7.3,4.5,4.5,7.6,4.6
u19,2013-06-04,8.0,3.3,6.8,7.3,4.5,4.5,7.6,4.6
u19,2013-06-05,8.0,3.3,6.8,7.3,4.5,4.5,7.6,4.6
u20,2013-03-27,6.4,2.0,5.5,7.2,5.5,4.5,51.4,3.5
u20,2013-03-28,7.0,7.8,5.5,4.4,7.0,7.5,10.6,6.7
u20,2013-03-29,6.4,1,5.5,7.8,4.0,8.5,13.0,5.0
u20,2013-03-30,6.4,1,5.5,7.8,5.5,4.5,5.2,4.0
u20,2013-03-31,6.4,2.0,5.5,7.2,5.5,4.5,0,4.0
u20,2013-04-01,6.0,2.0,5.5,7.2,7.0,4.5,12.6,5.2
u20,2013-04-02,6.0,2.0,5.5,7.2,8.5,5.5,13.0,6.1
u20,2013-04-03,6.0,1,5.5,7.8,5.5,4.5,2.6,4.4
u20,2013-04-04,7.0,1,5.5,7.8,5.5,4.5,7.8,6.1
u20,2013-04-05,3.0,2.0,5.5,7.2,4.0,14,0,3.7
u20,2013-04-06,6.4,1,5.5,7.8,5.5,4.5,0,5.4
u20,2013-04-07,7.0,1,5.5,7.8,5.5,4.5,0,3.9
u20,2013-04-08,7.0,1,5.5,7.8,7.0,7.5,2.6,4.7
u20,2013-04-09,6.4,2.0,5.5,7.2,4.0,4.5,0,9.1
u20,2013-04-10,7.0,2.0,5.5,7.2,5.5,6.0,5.2,3.7
u20,2013-04-11,8.0,2.0,5.5,7.2,5.5,9.5,5.2,4.2
u20,2013-04-12,6.0,3.2,5.5,6.6,8.5,9.5,10.6,10
u20,2013-04-13,6.4,2.0,5.5,7.2,4.0,5.5,5.3,6.4
u20,2013-04-14,6.4,2.0,5.5,7.2,4.0,4.5,0,5.9
u20,2013-04-15,6.4,2.0,5.5,7.2,5.5,6.0,0,2.8
u20,2013-04-16,6.4,2.0,5.5,7.2,5.5,4.5,5.7,4.0
u20,2013-04-17,6.4,2.0,5.5,7.2,5.5,6.0,5.7,4.0
u20,2013-04-18,6.4,2.0,5.5,7.2,5.5,4.5,5.7,4.0
u20,2013-04-19,6.4,2.0,5.5,7.2,5.5,6.0,5.7,4.0
u20,2013-04-20,6.4,2.0,5.5,7.2,4.0,4.5,0,2.4
u20,2013-04-21,6.4,2.0,5.5,7.2,5.5,4.5,0,2.8
u20,2013-04-22,6.4,2.0,5.5,7.2,7.0,6.0,2.6,2.7
u20,2013-04-23,6.4,2.0,5.5,7.2,7.0,4.5,2.6,4.5
u20,2013-04-24,6.4,2.0,5.5,7.2,4.0,4.5,5.2,2.0
u20,2013-04-25,6.4,2.0,5.5,7.2,10,4.5,5.3,5.8
u20,2013-04-26,6.4,2.0,5.5,7.2,5.5,6.0,2.6,5.2
u20,2013-04-27,6.4,2.0,5.5,7.2,4.0,4.5,10.4,2.4
u20,2013-04-28,6.4,2.0,5.5,7.2,7.0,4.5,7.8,4.9
u20,2013-04-29,6.4,2.0,5.5,7.2,5.5,6.0,0,3.0
u20,2013-04-30,6.4,2.0,5.5,7.2,5.5,6.0,5.3,3.2
u20,2013-05-01,6.4,2.0,5.5,7.2,5.5,4.5,3.7,2.3
u20,2013-05-02,6.4,2.0,5.5,7.2,5.5,4.5,5.7,4.0
u20,2013-05-03,6.4,2.0,5.5,7.2,5.5,4.5,5.7,4.0
u20,2013-05-04,6.4,2.0,5.5,7.2,4.0,4.5,0,2.1
u20,2013-05-05,6.4,2.0,5.5,7.2,4.0,4.5,5.2,4.0
u20,2013-05-06,6.4,2.0,5.5,7.2,5.5,4.5,5.2,2.4
u20,2013-05-07,6.4,2.0,5.5,7.2,5.5,6.0,5.2,5.3
u20,2013-05-08,6.4,2.0,5.5,7.2,5.5,4.5,0,3.0
u20,2013-05-09,6.4,2.0,5.5,7.2,5.5,4.5,5.7,4.0
u20,2013-05-10,6.4,2.0,5.5,7.2,2.5,4.5,0,1.5
u20,2013-05-11,6.4,2.0,5.5,7.2,4.0,4.5,5.2,3.1
u20,2013-05-12,6.4,2.0,5.5,7.2,5.5,4.5,4.4,1
u20,2013-05-13,6.4,2.0,5.5,7.2,2.5,6.0,0,1.3
u20,2013-05-14,6.4,2.0,5.5,7.2,10,4.5,0,2.6
u20,2013-05-15,6.4,2.0,5.5,7.2,7.0,4.5,5.8,3.2
u20,2013-05-16,6.4,2.0,5.5,7.2,2.5,4.5,0,1.9
u20,2013-05-17,6.4,2.0,5.5,7.2,4.0,4.5,0,3.9
u20,2013-05-18,6.4,2.0,5.5,7.2,5.5,4.5,8.6,6.4
u20,2013-05-19,6.4,2.0,5.5,7.2,4.0,4.5,45.0,1.5
u20,2013-05-20,6.4,2.0,5.5,7.2,7.0,4.5,5.1,3.2
u20,2013-05-21,6.4,2.0,5.5,7.2,5.5,4.5,2.6,3.1
u20,2013-05-22,6.4,2.0,5.5,7.2,5.5,4.5,0,4.0
u20,2013-05-23,6.4,2.0,5.5,7.2,5.5,4.5,5.7,4.0
u20,2013-05-24,6.4,2.0,5.5,7.2,5.5,4.5,5.7,4.0
u20,2013-05-25,6.4,2.0,5.5,7.2,5.5,4.5,5.7,4.0
u20,2013-05-26,6.4,2.0,5.5,7.2,5.5,6.0,5.7,4.0
u20,2013-05-27,6.4,2.0,5.5,7.2,5.5,4.5,5.7,4.0
u20,2013-05-28,6.4,2.0,5.5,7.2,5.5,4.5,5.7,4.0
u20,2013-05-29,6.4,2.0,5.5,7.2,5.5,7.5,5.7,4.0
u20,2013-05-30,6.4,2.0,5.5,7.2,5.5,4.5,5.7,4.0
u20,2013-05-31,6.4,2.0,5.5,7.2,5.5,4.5,5.7,4.0
u20,2013-06-01,6.4,2.0,5.5,7.2,5.5,4.5,5.7,4.0
u20,2013-06-02,6.4,2.0,5.5,7.2,5.5,4.5,5.7,4.0
u20,2013-06-03,6.4,2.0,5.5,7.2,5.5,4.5,5.7,4.0
u20,2013-06-04,6.4,2.0,5.5,7.2,5.5,4.5,5.7,4.0
